Strategy,Simulated_Return
ESG-Weighted,0.06341119759093189
ESG-Weighted,0.06741098555457997
ESG-Weighted,0.04417641897473489
ESG-Weighted,0.026543544592495704
ESG-Weighted,-0.021748568745674945
ESG-Weighted,-0.06143089149739452
ESG-Weighted,0.003959874343274154
ESG-Weighted,0.036201442742200746
ESG-Weighted,-0.0110495132164457
ESG-Weighted,0.05992963854740482
ESG-Weighted,0.0005811908134872642
ESG-Weighted,0.03574731880112042
ESG-Weighted,0.060986336617085773
ESG-Weighted,-0.06266791300150058
ESG-Weighted,-0.02745456415424996
ESG-Weighted,0.04064398957276598
ESG-Weighted,0.028213004998927683
ESG-Weighted,-0.012990345527397884
ESG-Weighted,0.034661519620404244
ESG-Weighted,0.04679523659147115
ESG-Weighted,0.04989887639536317
ESG-Weighted,0.008894148274094711
ESG-Weighted,0.04309681494530564
ESG-Weighted,0.04013690148528361
ESG-Weighted,0.022653170549112627
ESG-Weighted,0.023110130539930628
ESG-Weighted,0.03840337821645853
ESG-Weighted,0.01665869994460461
ESG-Weighted,0.02395806412822516
ESG-Weighted,0.00486318342832014
ESG-Weighted,-0.014077728007332643
ESG-Weighted,0.026680197032439193
ESG-Weighted,0.0352750783111652
ESG-Weighted,-0.0007824148416391901
ESG-Weighted,0.03550325707255311
ESG-Weighted,0.03362284333462166
ESG-Weighted,0.08052939663186781
ESG-Weighted,0.010104656203032157
ESG-Weighted,-0.008554488858344325
ESG-Weighted,0.04673106826978747
ESG-Weighted,0.06200031553937291
ESG-Weighted,0.041505349486638074
ESG-Weighted,0.028461914044594788
ESG-Weighted,0.019145900637258684
ESG-Weighted,0.0562781972993204
ESG-Weighted,0.030800288058311764
ESG-Weighted,0.06686648107661736
ESG-Weighted,0.017562562266296933
ESG-Weighted,0.01253150354897407
ESG-Weighted,0.06136549616811003
ESG-Weighted,0.06925078539519534
ESG-Weighted,0.03136030010484716
ESG-Weighted,0.038914034820169405
ESG-Weighted,0.07163532217163747
ESG-Weighted,0.06696932542152484
ESG-Weighted,0.03955849193651156
ESG-Weighted,0.013872850889461996
ESG-Weighted,0.028970535875433624
ESG-Weighted,0.034321012142662304
ESG-Weighted,0.02762224540457845
ESG-Weighted,0.014360255851786428
ESG-Weighted,0.033870027118254806
ESG-Weighted,0.040906083421040504
ESG-Weighted,0.014651395769387123
ESG-Weighted,0.02705820963501593
ESG-Weighted,0.03876133227289239
ESG-Weighted,0.019294371806542733
ESG-Weighted,0.04677046772305894
ESG-Weighted,0.05800108722482744
ESG-Weighted,0.07677846059893217
ESG-Weighted,0.008579421552886289
ESG-Weighted,0.0415928382352445
ESG-Weighted,0.06028656766514992
ESG-Weighted,0.06653967354758855
ESG-Weighted,-0.005661546144300534
ESG-Weighted,0.0034283468743755755
ESG-Weighted,0.05872031857616506
ESG-Weighted,0.0338675333904153
ESG-Weighted,0.05511602697207596
ESG-Weighted,-0.005007753891299526
ESG-Weighted,0.07058091452325509
ESG-Weighted,0.07823757518124778
ESG-Weighted,0.034954630323321315
ESG-Weighted,0.06707006134401908
ESG-Weighted,0.07582374076816795
ESG-Weighted,0.011970904222220705
ESG-Weighted,0.07161989650817686
ESG-Weighted,0.04678398445351976
ESG-Weighted,-0.01140600844887305
ESG-Weighted,-0.012560792883537853
ESG-Weighted,0.04520124223097906
ESG-Weighted,0.058801559133612326
ESG-Weighted,0.020794508250610466
ESG-Weighted,0.0130737493810854
ESG-Weighted,0.03263891570018557
ESG-Weighted,0.019313419759957814
ESG-Weighted,0.06201248134382209
ESG-Weighted,-0.003682725753359626
ESG-Weighted,0.057443528893231635
ESG-Weighted,0.04739417614358879
ESG-Weighted,0.108055883811942
ESG-Weighted,0.03234173500802562
ESG-Weighted,0.04651835660626483
ESG-Weighted,0.08077360935667113
ESG-Weighted,0.08469792636245739
ESG-Weighted,0.06205258045006436
ESG-Weighted,0.051465284807900545
ESG-Weighted,0.03456647615459422
ESG-Weighted,0.011958056582500733
ESG-Weighted,-0.003161964181568413
ESG-Weighted,0.02864997826512946
ESG-Weighted,0.08569397630230127
ESG-Weighted,0.0288752832717734
ESG-Weighted,0.03708860748153609
ESG-Weighted,0.05089229238214637
ESG-Weighted,-0.0006824229928700455
ESG-Weighted,0.060904012363855134
ESG-Weighted,0.018749205620921226
ESG-Weighted,0.09202696865916075
ESG-Weighted,0.023550666990346275
ESG-Weighted,0.07959235253181983
ESG-Weighted,0.02830776049793379
ESG-Weighted,0.023454626687983305
ESG-Weighted,0.041460564380944545
ESG-Weighted,0.03485056597109402
ESG-Weighted,0.025075487651357274
ESG-Weighted,0.05066665392658203
ESG-Weighted,0.06056739417559553
ESG-Weighted,0.0467894426472449
ESG-Weighted,0.05578103643723883
ESG-Weighted,0.03383284115453315
ESG-Weighted,0.0320813523009343
ESG-Weighted,-0.007970216233814477
ESG-Weighted,0.027796869983593583
ESG-Weighted,-0.003972149233149911
ESG-Weighted,-0.018648165299132012
ESG-Weighted,0.02907169345568223
ESG-Weighted,0.025148347118242945
ESG-Weighted,0.10603912636550061
ESG-Weighted,0.04263933768611404
ESG-Weighted,0.03209155036642243
ESG-Weighted,0.015704738691992216
ESG-Weighted,-0.023527977214480668
ESG-Weighted,0.08332853983221042
ESG-Weighted,-0.01800940501768664
ESG-Weighted,0.06916225261774189
ESG-Weighted,-0.01700803277284691
ESG-Weighted,0.03599390920014564
ESG-Weighted,0.05356679994417401
ESG-Weighted,0.023154176863505082
ESG-Weighted,0.04427451924998168
ESG-Weighted,0.05721577458033224
ESG-Weighted,0.022011670353792787
ESG-Weighted,0.05289687223390659
ESG-Weighted,0.052942590031516426
ESG-Weighted,0.021283208146823218
ESG-Weighted,0.03994705861567729
ESG-Weighted,0.03359626350705809
ESG-Weighted,0.05294766322679478
ESG-Weighted,-0.012258068140094761
ESG-Weighted,0.015005336934733327
ESG-Weighted,0.008801593889816408
ESG-Weighted,0.03645060960453403
ESG-Weighted,0.07516095676424739
ESG-Weighted,0.044328608556483476
ESG-Weighted,0.11038296779561854
ESG-Weighted,0.0028686993487415336
ESG-Weighted,0.02117341073283664
ESG-Weighted,0.02981964278627516
ESG-Weighted,0.07592308406713308
ESG-Weighted,0.04771156858313722
ESG-Weighted,0.028375270632209175
ESG-Weighted,0.026436541643300608
ESG-Weighted,0.04514805402330485
ESG-Weighted,0.03755686942671009
ESG-Weighted,0.0502580776484232
ESG-Weighted,0.082172824331288
ESG-Weighted,0.04551902132070666
ESG-Weighted,-0.03455598717251495
ESG-Weighted,0.0031676536019557664
ESG-Weighted,-0.003607454217783682
ESG-Weighted,0.019317828530228263
ESG-Weighted,0.008020485310842759
ESG-Weighted,0.014023803957387402
ESG-Weighted,-0.03297282421015472
ESG-Weighted,0.006199352633256405
ESG-Weighted,0.07946542159961112
ESG-Weighted,0.036944936429981395
ESG-Weighted,0.03441766100888481
ESG-Weighted,0.01658480484921203
ESG-Weighted,0.02943310495068788
ESG-Weighted,0.004919106762401393
ESG-Weighted,0.046801749345106856
ESG-Weighted,0.017523960365043223
ESG-Weighted,0.08550211171830811
ESG-Weighted,-0.0008972394252467228
ESG-Weighted,-0.004792172767199843
ESG-Weighted,0.06234035498382842
ESG-Weighted,0.02736980973364185
ESG-Weighted,0.03527404601342898
ESG-Weighted,0.022922297496899283
ESG-Weighted,0.059626469394978954
ESG-Weighted,-0.012707880955666294
ESG-Weighted,0.07547549774582449
ESG-Weighted,-0.0003431764816292397
ESG-Weighted,0.10183730038214392
ESG-Weighted,0.07093638909501945
ESG-Weighted,0.03375279964806352
ESG-Weighted,0.0965520370040277
ESG-Weighted,0.02334273171389137
ESG-Weighted,0.04007591649338388
ESG-Weighted,0.023868518734915013
ESG-Weighted,0.01149736465152752
ESG-Weighted,0.031492793402167374
ESG-Weighted,0.05148906036602732
ESG-Weighted,-0.024299711830001076
ESG-Weighted,-0.0067705919846815284
ESG-Weighted,0.022985026261222886
ESG-Weighted,0.004803533538595006
ESG-Weighted,-0.01957914551060166
ESG-Weighted,0.03510040283985664
ESG-Weighted,0.008225160685470467
ESG-Weighted,0.017169539375124877
ESG-Weighted,-0.015750643898143988
ESG-Weighted,-0.017575531014231406
ESG-Weighted,0.023041898813020507
ESG-Weighted,0.03507399025893923
ESG-Weighted,0.04315376420213863
ESG-Weighted,0.057931245180699864
ESG-Weighted,0.04479094380577028
ESG-Weighted,0.00889727438861552
ESG-Weighted,0.00789964336129965
ESG-Weighted,-0.008450870830938855
ESG-Weighted,0.02400894571316449
ESG-Weighted,0.011256405023103695
ESG-Weighted,0.07943709986044101
ESG-Weighted,0.07899641610264935
ESG-Weighted,0.05784042575806416
ESG-Weighted,0.07081363551506865
ESG-Weighted,-0.004233441449465335
ESG-Weighted,0.07084736888433653
ESG-Weighted,0.03628179284544911
ESG-Weighted,0.0739485305140104
ESG-Weighted,0.015839487240665397
ESG-Weighted,0.09101989017122172
ESG-Weighted,0.016330696017051734
ESG-Weighted,0.0861535765135726
ESG-Weighted,0.03245219195673593
ESG-Weighted,0.06101682963518181
ESG-Weighted,0.09126657156642899
ESG-Weighted,-0.006050280354562773
ESG-Weighted,-0.001303340304351309
ESG-Weighted,0.05119246792110724
ESG-Weighted,0.019019202067030207
ESG-Weighted,0.017619497434105538
ESG-Weighted,-0.016348842952866906
ESG-Weighted,0.037818633310506604
ESG-Weighted,0.051319420062957935
ESG-Weighted,0.020841552056491
ESG-Weighted,-0.02195257010619881
ESG-Weighted,-0.01374063209105788
ESG-Weighted,0.031923237122926856
ESG-Weighted,0.013884849911288067
ESG-Weighted,0.02270899164470868
ESG-Weighted,0.0653432619792471
ESG-Weighted,0.10699424243580527
ESG-Weighted,0.007754012923779584
ESG-Weighted,0.04041532456692465
ESG-Weighted,0.024208712048088287
ESG-Weighted,-0.017047899877373603
ESG-Weighted,0.010188909425183012
ESG-Weighted,0.01744838990229394
ESG-Weighted,0.056748699561327255
ESG-Weighted,0.0498177702442054
ESG-Weighted,-0.012164245039266362
ESG-Weighted,0.03323869764793765
ESG-Weighted,-0.007218637345619664
ESG-Weighted,0.04447299918376027
ESG-Weighted,0.047291178225315395
ESG-Weighted,0.03291117765982952
ESG-Weighted,0.004498399506121209
ESG-Weighted,-0.03803273189898889
ESG-Weighted,0.041177864630069914
ESG-Weighted,-0.006649789381365199
ESG-Weighted,0.08661358951578332
ESG-Weighted,0.06641787646986493
ESG-Weighted,0.03399280542409498
ESG-Weighted,-0.0007973924876455325
ESG-Weighted,0.04375407761739497
ESG-Weighted,0.06319482985518557
ESG-Weighted,0.10627568241327913
ESG-Weighted,0.04793571918876412
ESG-Weighted,0.09028229308117594
ESG-Weighted,0.06866424135123111
ESG-Weighted,0.0038946918992122117
ESG-Weighted,0.03068692664770093
ESG-Weighted,0.02641975223466146
ESG-Weighted,0.028090389199841036
ESG-Weighted,-0.004379628585402364
ESG-Weighted,0.07119532252230974
ESG-Weighted,0.010684938984075415
ESG-Weighted,0.05591101905802828
ESG-Weighted,0.04284829739833745
ESG-Weighted,-0.010949711615102992
ESG-Weighted,0.058715232194136976
ESG-Weighted,0.06811212476797746
ESG-Weighted,0.06526169670278721
ESG-Weighted,-0.05157697810485066
ESG-Weighted,0.05157872891300476
ESG-Weighted,0.05091238059294266
ESG-Weighted,-0.02567724937721442
ESG-Weighted,0.03447356986292413
ESG-Weighted,0.03854808641478408
ESG-Weighted,0.05612492919036783
ESG-Weighted,0.019094368532233473
ESG-Weighted,0.03081708767644522
ESG-Weighted,0.042361843716571514
ESG-Weighted,0.0594694710886714
ESG-Weighted,0.03052742576069619
ESG-Weighted,-0.028033098138648623
ESG-Weighted,0.024194602711597832
ESG-Weighted,0.08866478525131624
ESG-Weighted,0.034136773701431714
ESG-Weighted,0.034963809699470536
ESG-Weighted,0.11478978254983857
ESG-Weighted,-0.03654231656731371
ESG-Weighted,0.009203459757622715
ESG-Weighted,0.009204702077757287
ESG-Weighted,-0.01963976592895937
ESG-Weighted,-0.005228756663096038
ESG-Weighted,-0.015847137664807043
ESG-Weighted,0.08367873116792236
ESG-Weighted,0.029681530387062786
ESG-Weighted,0.011393145042149059
ESG-Weighted,0.07471462787224845
ESG-Weighted,-0.032173988240818574
ESG-Weighted,0.07582430140542787
ESG-Weighted,0.058110170489832386
ESG-Weighted,0.0007780429171791439
ESG-Weighted,-0.006462647882545681
ESG-Weighted,0.10849536703499142
ESG-Weighted,-0.00865697673583432
ESG-Weighted,0.008429828474560861
ESG-Weighted,0.09273107705105432
ESG-Weighted,-0.014983285486445511
ESG-Weighted,0.02346692038434859
ESG-Weighted,0.05561375327720835
ESG-Weighted,0.12007343628575318
ESG-Weighted,0.009909242300467325
ESG-Weighted,0.026271083767276538
ESG-Weighted,0.08649398236610235
ESG-Weighted,0.07128455813060311
ESG-Weighted,0.02795186615740345
ESG-Weighted,-0.01220090128826459
ESG-Weighted,0.09517841010805382
ESG-Weighted,0.026411193644828447
ESG-Weighted,0.023379981378421948
ESG-Weighted,0.043215460783511156
ESG-Weighted,0.017429578784363797
ESG-Weighted,-0.05558856503177221
ESG-Weighted,0.030445931396326932
ESG-Weighted,0.03273544690540647
ESG-Weighted,0.023506219679926416
ESG-Weighted,0.000521987554327084
ESG-Weighted,0.0037065350648423662
ESG-Weighted,0.00917064011233993
ESG-Weighted,-0.037574666432676
ESG-Weighted,-0.008766939561725737
ESG-Weighted,0.0257638594844819
ESG-Weighted,0.003829307859974851
ESG-Weighted,0.015544529529293182
ESG-Weighted,0.04252168861697457
ESG-Weighted,0.09804346605247743
ESG-Weighted,0.022181855428687558
ESG-Weighted,0.08850591280681057
ESG-Weighted,-0.04571451771463594
ESG-Weighted,0.08944498518477279
ESG-Weighted,0.057838168326052285
ESG-Weighted,0.0015462237277573468
ESG-Weighted,0.040098798309635524
ESG-Weighted,0.05024878354984477
ESG-Weighted,0.0456142918341418
ESG-Weighted,0.04199072877345457
ESG-Weighted,0.08783071313887983
ESG-Weighted,-0.025437044276357672
ESG-Weighted,-0.009678162531819834
ESG-Weighted,0.04631455800348676
ESG-Weighted,0.051673819018698684
ESG-Weighted,0.044376555574944444
ESG-Weighted,0.03329595089529053
ESG-Weighted,0.08532618539672043
ESG-Weighted,0.04228288284491585
ESG-Weighted,-0.004555092923509663
ESG-Weighted,0.09630062390438628
ESG-Weighted,0.03502508496484029
ESG-Weighted,-0.008753619030902202
ESG-Weighted,0.054259027714278825
ESG-Weighted,-0.007202414519764182
ESG-Weighted,-0.023863208577340755
ESG-Weighted,0.016167203546916673
ESG-Weighted,0.00020397385561661367
ESG-Weighted,0.11671553992682716
ESG-Weighted,0.07107964962058252
ESG-Weighted,0.03413529874712278
ESG-Weighted,-0.0016546983165793405
ESG-Weighted,-0.026428419478830276
ESG-Weighted,-0.0019514153021477835
ESG-Weighted,0.007422720533660186
ESG-Weighted,-0.019550897916983754
ESG-Weighted,0.044685134514387326
ESG-Weighted,0.06330160099555175
ESG-Weighted,0.10027861093483961
ESG-Weighted,0.028305514485725353
ESG-Weighted,0.018507040208252144
ESG-Weighted,0.042630320456757055
ESG-Weighted,0.028347381137526197
ESG-Weighted,0.025427882392705645
ESG-Weighted,0.027509392629075407
ESG-Weighted,0.057260775787570585
ESG-Weighted,0.02000406413707092
ESG-Weighted,0.056606619277850004
ESG-Weighted,0.04645827609668644
ESG-Weighted,0.06141385961014709
ESG-Weighted,0.012269776765830201
ESG-Weighted,0.02437975713367432
ESG-Weighted,9.45252574779832e-05
ESG-Weighted,0.07170502466930903
ESG-Weighted,0.031825492198415455
ESG-Weighted,-0.01662319211382014
ESG-Weighted,-0.024780429694486752
ESG-Weighted,0.0658687158885663
ESG-Weighted,0.098398384506886
ESG-Weighted,0.027388092635501883
ESG-Weighted,0.03022136612724592
ESG-Weighted,0.03645587688818823
ESG-Weighted,-0.0408061050724288
ESG-Weighted,0.04365446992019661
ESG-Weighted,0.06928206672315845
ESG-Weighted,0.014056988150414307
ESG-Weighted,-0.0349883449492879
ESG-Weighted,-0.008459888887432609
ESG-Weighted,0.012915059371823077
ESG-Weighted,0.018542374311206023
ESG-Weighted,0.017368155830263743
ESG-Weighted,0.062061153714075334
ESG-Weighted,0.0023901329980282934
ESG-Weighted,-0.01429130120976726
ESG-Weighted,0.028497806158671788
ESG-Weighted,0.039114966385899924
ESG-Weighted,0.08469166885308471
ESG-Weighted,-0.001348650567782117
ESG-Weighted,0.014701544420551493
ESG-Weighted,0.040861436350529065
ESG-Weighted,0.06402919233460416
ESG-Weighted,-0.018002839647879812
ESG-Weighted,0.0772273904414047
ESG-Weighted,0.04827353280288063
ESG-Weighted,0.01094886049800359
ESG-Weighted,0.05566917365469873
ESG-Weighted,0.10735816054272802
ESG-Weighted,0.02405328281760977
ESG-Weighted,0.07703869395772556
ESG-Weighted,0.0027387382757921427
ESG-Weighted,-0.035563727687656525
ESG-Weighted,0.02408431631126304
ESG-Weighted,0.04010842805916327
ESG-Weighted,0.06222230320142684
ESG-Weighted,0.017089764752984352
ESG-Weighted,0.013752445513166055
ESG-Weighted,0.08666405305623809
ESG-Weighted,0.04085581241947
ESG-Weighted,0.03970211087475658
ESG-Weighted,0.04913057089989775
ESG-Weighted,0.02891489737545262
ESG-Weighted,0.08257376863033071
ESG-Weighted,0.03193099994040083
ESG-Weighted,0.062187193196027425
ESG-Weighted,0.04173022148358128
ESG-Weighted,0.04394539438474533
ESG-Weighted,0.06973066884827199
ESG-Weighted,-0.006455070464289392
ESG-Weighted,0.03585662533167587
ESG-Weighted,0.05077049131464613
ESG-Weighted,0.007341465351307697
ESG-Weighted,0.07428784727660384
ESG-Weighted,0.010249256782993663
ESG-Weighted,-0.0054066085412493
ESG-Weighted,0.044490298568976024
ESG-Weighted,0.06159327788185581
ESG-Weighted,0.038463614794235705
ESG-Weighted,0.03897848594414279
ESG-Weighted,0.016225635230448888
ESG-Weighted,0.032073382602618654
ESG-Weighted,0.06566694953404775
ESG-Weighted,0.05385868041706703
ESG-Weighted,0.0732649201158844
ESG-Weighted,0.015608617282127842
ESG-Weighted,0.0438628821899996
ESG-Weighted,0.031782159830422055
ESG-Weighted,-0.018178255924096907
ESG-Weighted,0.0690839191285525
ESG-Weighted,0.07811806230442325
ESG-Weighted,0.03142075363904976
ESG-Weighted,0.013276655141851413
ESG-Weighted,0.005558235522369004
ESG-Weighted,0.04048236105810434
ESG-Weighted,0.012373684665236594
ESG-Weighted,-0.0062196785749019205
ESG-Weighted,0.011264275862887564
ESG-Weighted,0.08015796677198772
ESG-Weighted,0.05758400680072666
ESG-Weighted,-0.0007756446084262935
ESG-Weighted,0.061346813717120724
ESG-Weighted,0.04226871025830331
ESG-Weighted,0.03185103085907107
ESG-Weighted,0.021621116819361436
ESG-Weighted,0.049146634339222034
ESG-Weighted,0.01858042016038607
ESG-Weighted,0.03491675887505041
ESG-Weighted,0.03584690116562353
ESG-Weighted,0.059274898812274504
ESG-Weighted,-0.010331076636080766
ESG-Weighted,0.009433968057188925
ESG-Weighted,0.019113357482593497
ESG-Weighted,0.06966791095634757
ESG-Weighted,0.016398948072925225
ESG-Weighted,0.0021827794899623035
ESG-Weighted,0.05202362491433549
ESG-Weighted,0.02545634996378086
ESG-Weighted,0.07422440907837874
ESG-Weighted,0.08466181109771548
ESG-Weighted,0.017886426869001125
ESG-Weighted,0.028905986004793945
ESG-Weighted,0.030100249388077184
ESG-Weighted,0.007595976852053675
ESG-Weighted,-0.0005965814787422521
ESG-Weighted,0.08378469639249304
ESG-Weighted,0.0582953594610442
ESG-Weighted,0.0886009745860186
ESG-Weighted,0.018634590337109343
ESG-Weighted,0.05594578941500543
ESG-Weighted,0.08226555044038049
ESG-Weighted,0.08653994146407076
ESG-Weighted,0.0712522834630643
ESG-Weighted,0.05800879770134266
ESG-Weighted,0.02734240246188092
ESG-Weighted,-0.019090198055096555
ESG-Weighted,0.06282700657876752
ESG-Weighted,0.06828210005279146
ESG-Weighted,0.05051451741869236
ESG-Weighted,-0.02183699592547592
ESG-Weighted,0.008983617830933426
ESG-Weighted,0.011426751371219445
ESG-Weighted,-0.0317483851992739
ESG-Weighted,0.09655121039232233
ESG-Weighted,0.04042993694138747
ESG-Weighted,0.08197161016025224
ESG-Weighted,0.07828771948589486
ESG-Weighted,0.09940646361423842
ESG-Weighted,0.010837315865901066
ESG-Weighted,0.07472712416038398
ESG-Weighted,0.019500815087934824
ESG-Weighted,0.03887275894298541
ESG-Weighted,-0.010683395725874522
ESG-Weighted,-0.01488990917453873
ESG-Weighted,0.019357591074478694
ESG-Weighted,0.058123347469915584
ESG-Weighted,0.0682167357347913
ESG-Weighted,0.0037602143651284566
ESG-Weighted,0.08365621196493069
ESG-Weighted,-0.006987242631077994
ESG-Weighted,-0.007799562737237508
ESG-Weighted,0.03446736624382593
ESG-Weighted,0.047211449965927244
ESG-Weighted,0.026870474188558334
ESG-Weighted,0.025432004386351282
ESG-Weighted,0.06458311259677933
ESG-Weighted,0.07200401247368486
ESG-Weighted,-0.003865676336469207
ESG-Weighted,0.00091644706087648
ESG-Weighted,0.05999600626501511
ESG-Weighted,0.05419784846813735
ESG-Weighted,0.05525274378742245
ESG-Weighted,0.01476360114691362
ESG-Weighted,0.06477978076071533
ESG-Weighted,0.02974892078678465
ESG-Weighted,-0.0009939133466673237
ESG-Weighted,0.052887179532242104
ESG-Weighted,0.0578182439147709
ESG-Weighted,0.01739678854000219
ESG-Weighted,0.010114114279947007
ESG-Weighted,0.055338489880544454
ESG-Weighted,0.03404831460618917
ESG-Weighted,0.03053143050559759
ESG-Weighted,0.00024653956101942237
ESG-Weighted,-0.0009879582728084205
ESG-Weighted,0.018164984804560292
ESG-Weighted,0.06531448844462835
ESG-Weighted,0.03282968105459049
ESG-Weighted,0.03420266280516053
ESG-Weighted,0.006549673596663364
ESG-Weighted,0.0035047794546498538
ESG-Weighted,0.02955270863334671
ESG-Weighted,0.04257185104398449
ESG-Weighted,0.09883914503533721
ESG-Weighted,0.02874594869854229
ESG-Weighted,0.019017221046300433
ESG-Weighted,0.017830541515065506
ESG-Weighted,0.04858011508400146
ESG-Weighted,0.03790624578462196
ESG-Weighted,0.030366476111417275
ESG-Weighted,-0.016409659886183602
ESG-Weighted,-0.00531713596637515
ESG-Weighted,-0.021832653593070794
ESG-Weighted,0.08630547934855126
ESG-Weighted,0.11697084459271066
ESG-Weighted,-0.011132346001509716
ESG-Weighted,0.004283097184508944
ESG-Weighted,0.07163913464486205
ESG-Weighted,0.040766777635965395
ESG-Weighted,0.004409357926151835
ESG-Weighted,0.06132464093577974
ESG-Weighted,0.06273042894743357
ESG-Weighted,0.011868271791798078
ESG-Weighted,0.07478883551151377
ESG-Weighted,0.040735932403832005
ESG-Weighted,0.01616167941883832
ESG-Weighted,0.013970134194504201
ESG-Weighted,0.017025413534346823
ESG-Weighted,0.039203033000460005
ESG-Weighted,-0.018860012887768497
ESG-Weighted,0.0981549201165071
ESG-Weighted,0.05044249171239713
ESG-Weighted,0.09522888819923368
ESG-Weighted,0.031310168182300036
ESG-Weighted,0.013190118319378075
ESG-Weighted,0.00510540559252307
ESG-Weighted,-0.005934404882160833
ESG-Weighted,0.01784129504149698
ESG-Weighted,0.021492155809513077
ESG-Weighted,0.017878050000551638
ESG-Weighted,-0.04659517272312425
ESG-Weighted,0.0635329235268998
ESG-Weighted,0.05201200964219898
ESG-Weighted,0.03293676357118155
ESG-Weighted,0.029068454849368187
ESG-Weighted,-0.04029857598761785
ESG-Weighted,-0.005348526040681457
ESG-Weighted,0.03733352558179094
ESG-Weighted,0.017935103576130648
ESG-Weighted,0.013703750794337931
ESG-Weighted,0.033469155736718235
ESG-Weighted,0.044645650770720954
ESG-Weighted,0.013120142859491864
ESG-Weighted,0.025115599706646317
ESG-Weighted,0.03979698087371648
ESG-Weighted,-0.021759319550793688
ESG-Weighted,0.06014098445108991
ESG-Weighted,0.042934703353430914
ESG-Weighted,0.014670556222009901
ESG-Weighted,0.04638221552208703
ESG-Weighted,0.04877925288496074
ESG-Weighted,0.007868350872130005
ESG-Weighted,0.06303148486970128
ESG-Weighted,0.05767921214904974
ESG-Weighted,0.04859079085410019
ESG-Weighted,0.01498582579957639
ESG-Weighted,0.03436579325784159
ESG-Weighted,0.018765537175775716
ESG-Weighted,0.02029844781623308
ESG-Weighted,0.055786717512915814
ESG-Weighted,0.005494765832264971
ESG-Weighted,0.040949248851354765
ESG-Weighted,0.038105979470512676
ESG-Weighted,-0.012563421338477767
ESG-Weighted,-0.029711080132488688
ESG-Weighted,0.040608734201999175
ESG-Weighted,0.052356026162064445
ESG-Weighted,-0.01642324844164655
ESG-Weighted,-0.008494111367373736
ESG-Weighted,0.040124831831456396
ESG-Weighted,-0.007255509695671925
ESG-Weighted,-0.004742544564356408
ESG-Weighted,0.019437316466158542
ESG-Weighted,0.0033336070104814748
ESG-Weighted,0.012436394412986107
ESG-Weighted,-0.01801169636603528
ESG-Weighted,0.1127185457932117
ESG-Weighted,0.0513741577684963
ESG-Weighted,0.07924914943865298
ESG-Weighted,-0.05467981351941975
ESG-Weighted,0.01305636848989552
ESG-Weighted,0.036400234760660066
ESG-Weighted,-0.008380755493744643
ESG-Weighted,0.04299048059303028
ESG-Weighted,0.008815049890674876
ESG-Weighted,0.037659594573414924
ESG-Weighted,0.002960137193913536
ESG-Weighted,0.06232115013487177
ESG-Weighted,0.0643347463082141
ESG-Weighted,0.026821145634728875
ESG-Weighted,0.03746728130026558
ESG-Weighted,0.007421080035833329
ESG-Weighted,0.02299148800605899
ESG-Weighted,0.03580303069958446
ESG-Weighted,0.09933830931838289
ESG-Weighted,0.078290628012461
ESG-Weighted,0.06639961284620682
ESG-Weighted,0.005662914380531849
ESG-Weighted,-0.02437726142471646
ESG-Weighted,0.02187944355087085
ESG-Weighted,0.041529906667175584
ESG-Weighted,0.059586111744690445
ESG-Weighted,0.02531233344746874
ESG-Weighted,0.015168655062977664
ESG-Weighted,0.02488665634364684
ESG-Weighted,0.03157981770194173
ESG-Weighted,0.040684131112183365
ESG-Weighted,0.04849895592633005
ESG-Weighted,0.03144009381258321
ESG-Weighted,-0.016517595072619653
ESG-Weighted,0.07210246636020042
ESG-Weighted,0.05155999148303667
ESG-Weighted,0.11140044371421372
ESG-Weighted,0.021682563727345394
ESG-Weighted,-0.01829284853779667
ESG-Weighted,0.008319684767104091
ESG-Weighted,0.056923119761640474
ESG-Weighted,-0.04691981497726906
ESG-Weighted,0.07018896569945238
ESG-Weighted,-0.031058676627053264
ESG-Weighted,-0.014467828218329672
ESG-Weighted,0.06624230449930563
ESG-Weighted,0.05299888491189117
ESG-Weighted,-0.0047468979718097385
ESG-Weighted,0.015948304199431683
ESG-Weighted,0.02530566846890243
ESG-Weighted,0.024442899827403605
ESG-Weighted,-0.00662160363356533
ESG-Weighted,0.016373481407378054
ESG-Weighted,0.09631416920981022
ESG-Weighted,0.049992217672967354
ESG-Weighted,0.03987442408180361
ESG-Weighted,0.06130925072185543
ESG-Weighted,-0.008246647677006873
ESG-Weighted,0.023207292218264054
ESG-Weighted,-0.022037510598277486
ESG-Weighted,-0.02740629612537815
ESG-Weighted,0.08115174342503262
ESG-Weighted,0.04292210200188125
ESG-Weighted,0.025399909504286288
ESG-Weighted,0.02735379116034226
ESG-Weighted,0.01669661302869154
ESG-Weighted,0.07295370070566053
ESG-Weighted,0.03313073603616923
ESG-Weighted,0.05415179694762548
ESG-Weighted,0.009108980156695933
ESG-Weighted,0.04536424970038021
ESG-Weighted,0.03909676625050166
ESG-Weighted,0.07447867550846533
ESG-Weighted,-0.020701118332137572
ESG-Weighted,0.02732296183937953
ESG-Weighted,0.03644308900235825
ESG-Weighted,0.05361039551344674
ESG-Weighted,0.009999963596878504
ESG-Weighted,-0.008026758238945962
ESG-Weighted,0.009813497739608889
ESG-Weighted,0.04140402656113233
